Page1_File,Page1_Page,Page2_File,Page2_Page,Similarity_Score,Page1_Text,Page2_Text
output_mixed_1a_redacted.pdf_ocr_output.csv,17,output_mixed_4_redacted.pdf_ocr_output.csv,10,0.9999999999999992,"04 | Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 05 Forewords Lambeth has long been It is this open heart and pioneering spirit, along I am truly honoured and We know we face major challenges when it comes with our geographical connectivity, our vibrant and to making these ambitions a reality, not least the the home of inspirational imaginative business community and passionate proud to share our vision entrenched inequities that persist across Lambeth, creativity and audacious voluntary sector that places Lambeth in an for Lambeth by 2030. despite good progress made to change this. That unparalleled position in London. is why we are tying all our ambitions together with a innovation. determination to be a borough of equity and justice But we cannot take our residents for granted. What This is the product of a series of fruitful conversations one that is fairer for our Black, Asian and Multi- From William Blake to Olive Morris, artists and came through in the hundreds of conversations, about the borough - what makes Lambeth unique, Ethnic residents, our LGBTQ+ residents, our disabled meetings, workshops and roundtables we have held what we want it to look and feel like by 2030, and residents, for women and girls, our faith communities activists have pushed the boundaries of what is what matters most to all of us who live, work, and possible and changed our borough for the better. in developing Our Future, Our Lambeth, is that whilst and those with lower socio-economic status. We our communities are generous and tough, whilst visit the borough. That means that whilst the Council will be relentless in our pursuit of more equitable We are a place of energy and ambition, a destination they possess incomparable levels of humanity and has held the pen on the Borough Plan, it really does for those who wish to make a difference. And we outcomes in all that we do together for Lambeth. resilience their strength is not boundless. belong to us all - residents, institutions, businesses, have long been a place of sanctuary, welcoming the voluntary and community sector - everyone who Lambeth 2030 is a plan for everyone - it will bind us communities from around the globe who have come It is incumbent upon us all to make the bold decisions has a stake in Lambeth. to make Lambeth their home. to work together, through cross-sector collaborations now, because the choices we make today will define and brave conversations, to realise our 3 bold the Lambeth we create for the next generation. As Chief Executive of Lambeth Council, I am ambitions. We have special ingredients in Lambeth We also recognise that we are not an equal borough. We have faced exceptionally challenging times the It is those challenges, both the ones we are grappling absolutely committed to improving the lives of every including world leading organisations, a vibrant Lambeth resident - and I am determined not to leave devastating cuts to public services, austerity Britain, with presently and the ones just around the corner, voluntary and community sector and passionate that Our Future, Our Lambeth seeks to address. anyone behind. Lambeth faces distinct challenges, residents - which by working in partnership, can Brexit, the pandemic and the ongoing cost of living both now and in the future - and we know the make a real difference. crisis. The impacts are not felt equally and have We have a wonderful opportunity to transform impacts of these challenges are felt differently across exacerbated the chronic stresses of poverty, racism and reshape our neighbourhoods and equip our our diverse neighbourhoods and communities. I want to thank you - our residents and partners - and inequality that affect SO many in our community. communities to overcome future obstacles and for your involvement in shaping Lambeth 2030. | am enable us all to thrive. So, the Lambeth that we see Collectively, we have to rise to these challenges and continually struck by the pride people have for their We saw during the coronavirus pandemic the in 2030 is one that is healthier, safer and sustainable, be courageous to overcome them - not being afraid local community and for Lambeth and share your remarkable collective response of our borough when the Council, businesses, voluntary and community and is active in tearing down deep-rooted inequalities. to do things differently to deliver greater impact for passion and drive to be one of the best boroughs in ourselves, our friends, families and neighbours. London. Lambeth 2030 is the first step towards our organisations and residents came together as one Our Future, Our Lambeth is the beginning of us future. and carried us through the toughest of times. Our taking that bold action, being brave in the face of an Lambeth 2030 is a vision for the best borough we can partnership working and genuine collaboration is our uncertain future, and, together, creating a more just be by 2030. That is a borough with social and climate Let's do this together. core strength. And what is unique about Lambeth and equitable Lambeth for us all. justice at its heart. A borough that is safer, fit for the is our diversity which forms the bedrock of that future, and which everyone can have the opportunity collective power. to call home. We are the home of Windrush. We are home to London's largest LGBTQ+ community. We are home to the largest Portuguese-speaking community in London and increasingly are welcoming more of the Latin American community who are making Lambeth their home. It is these foundations, being a place of sanctuary and possessing a deeply welcoming, Bayo Dosunmu Councillor Claire Holland Chief Executive - Lambeth Council collective, community spirit, an aspiring borough Leader of Lambeth Council thirsty to achieve, which continues to see us through the challenges that are placed before us.","04 | Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 05 Forewords Lambeth has long been It is this open heart and pioneering spirit, along I am truly honoured and We know we face major challenges when it comes with our geographical connectivity, our vibrant and to making these ambitions a reality, not least the the home of inspirational imaginative business community and passionate proud to share our vision entrenched inequities that persist across Lambeth, creativity and audacious voluntary sector that places Lambeth in an for Lambeth by 2030. despite good progress made to change this. That unparalleled position in London. is why we are tying all our ambitions together with a innovation. determination to be a borough of equity and justice But we cannot take our residents for granted. What This is the product of a series of fruitful conversations one that is fairer for our Black, Asian and Multi- From William Blake to Olive Morris, artists and came through in the hundreds of conversations, about the borough - what makes Lambeth unique, Ethnic residents, our LGBTQ+ residents, our disabled meetings, workshops and roundtables we have held what we want it to look and feel like by 2030, and residents, for women and girls, our faith communities activists have pushed the boundaries of what is what matters most to all of us who live, work, and possible and changed our borough for the better. in developing Our Future, Our Lambeth, is that whilst and those with lower socio-economic status. We our communities are generous and tough, whilst visit the borough. That means that whilst the Council will be relentless in our pursuit of more equitable We are a place of energy and ambition, a destination they possess incomparable levels of humanity and has held the pen on the Borough Plan, it really does for those who wish to make a difference. And we outcomes in all that we do together for Lambeth. resilience their strength is not boundless. belong to us all - residents, institutions, businesses, have long been a place of sanctuary, welcoming the voluntary and community sector - everyone who Lambeth 2030 is a plan for everyone - it will bind us communities from around the globe who have come It is incumbent upon us all to make the bold decisions has a stake in Lambeth. to make Lambeth their home. to work together, through cross-sector collaborations now, because the choices we make today will define and brave conversations, to realise our 3 bold the Lambeth we create for the next generation. As Chief Executive of Lambeth Council, I am ambitions. We have special ingredients in Lambeth We also recognise that we are not an equal borough. We have faced exceptionally challenging times the It is those challenges, both the ones we are grappling absolutely committed to improving the lives of every including world leading organisations, a vibrant Lambeth resident - and I am determined not to leave devastating cuts to public services, austerity Britain, with presently and the ones just around the corner, voluntary and community sector and passionate that Our Future, Our Lambeth seeks to address. anyone behind. Lambeth faces distinct challenges, residents - which by working in partnership, can Brexit, the pandemic and the ongoing cost of living both now and in the future - and we know the make a real difference. crisis. The impacts are not felt equally and have We have a wonderful opportunity to transform impacts of these challenges are felt differently across exacerbated the chronic stresses of poverty, racism and reshape our neighbourhoods and equip our our diverse neighbourhoods and communities. I want to thank you - our residents and partners - and inequality that affect SO many in our community. communities to overcome future obstacles and for your involvement in shaping Lambeth 2030. | am enable us all to thrive. So, the Lambeth that we see Collectively, we have to rise to these challenges and continually struck by the pride people have for their We saw during the coronavirus pandemic the in 2030 is one that is healthier, safer and sustainable, be courageous to overcome them - not being afraid local community and for Lambeth and share your remarkable collective response of our borough when the Council, businesses, voluntary and community and is active in tearing down deep-rooted inequalities. to do things differently to deliver greater impact for passion and drive to be one of the best boroughs in ourselves, our friends, families and neighbours. London. Lambeth 2030 is the first step towards our organisations and residents came together as one Our Future, Our Lambeth is the beginning of us future. and carried us through the toughest of times. Our taking that bold action, being brave in the face of an Lambeth 2030 is a vision for the best borough we can partnership working and genuine collaboration is our uncertain future, and, together, creating a more just be by 2030. That is a borough with social and climate Let's do this together. core strength. And what is unique about Lambeth and equitable Lambeth for us all. justice at its heart. A borough that is safer, fit for the is our diversity which forms the bedrock of that future, and which everyone can have the opportunity collective power. to call home. We are the home of Windrush. We are home to London's largest LGBTQ+ community. We are home to the largest Portuguese-speaking community in London and increasingly are welcoming more of the Latin American community who are making Lambeth their home. It is these foundations, being a place of sanctuary and possessing a deeply welcoming, Bayo Dosunmu Councillor Claire Holland Chief Executive - Lambeth Council collective, community spirit, an aspiring borough Leader of Lambeth Council thirsty to achieve, which continues to see us through the challenges that are placed before us."
output_mixed_1a_redacted.pdf_ocr_output.csv,18,output_mixed_2_redacted.pdf_ocr_output.csv,24,1.0,"LM FLIGHT PLAN MCC-H 1053 CST CDR LMP NOTES 110:00 (31022) CABIN REGULATOR CHECK :05 RATE GYRO TEST -0:20 :10 PREP FOR UNDOCKING REV 12 : 15 LM TIMELINE BOOK PAGE 1 -0:10 :20 (22012) SET DAP V06 N20 :25 P47 THRUST MONITOR 0 CSM/LM UNDOCKING & SEPARATION 110:27 110:30 YAW LEFT 60°, PITCH UP 90° MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 110:00 - 110:30 6/11-12 3-112 FLIGHT PLANNING BRANCH","LM FLIGHT PLAN MCC-H 1053 CST CDR LMP NOTES 110:00 (31022) CABIN REGULATOR CHECK :05 RATE GYRO TEST -0:20 :10 PREP FOR UNDOCKING REV 12 : 15 LM TIMELINE BOOK PAGE 1 -0:10 :20 (22012) SET DAP V06 N20 :25 P47 THRUST MONITOR 0 CSM/LM UNDOCKING & SEPARATION 110:27 110:30 YAW LEFT 60°, PITCH UP 90° MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 110:00 - 110:30 6/11-12 3-112 FLIGHT PLANNING BRANCH"
output_mixed_1a_redacted.pdf_ocr_output.csv,21,output_mixed_2_redacted.pdf_ocr_output.csv,20,0.9999999999999999,"36 I Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 37 Quality housing for Our vision is to ensure everyone has access to a A borough of sanctuary safe and secure home, which is affordable and Lambeth's vision is clear - we want to improve equity local people sustainable. We have committed to increasing the of access to support for all sanctuary-seekers and Lambeth has a proud history as a place of sanctuary, delivery of affordable housing, ensuring that growth raise the voices of people with lived-experience. We hope and opportunity, welcoming refugees from Good quality, affordable housing is the basis of delivers investment in our communities. We will will be led by five core values: Inclusivity, Openness, across the world. This will not end, and we have stability and security for individuals and families. It go our on Participation, Inspiration and Integrity. To drive this renewed our commitment to never turn our back on can provide the foundation of good health, wellbeing to our our forward, we have created the Lambeth Sanctuary and independence, and support people to participate Lambeth, like the rest of the UK, is in the grip of collective Strategy, delivery achieve further this of housing future. in setting affordable forward net-zero commitments options out will housing how be ambition for all in stages Lambeth, and Lambeth sustainability, accelerate protect of life SO those seeking our help by gaining official Borough Forum, a multi-agency group working with the of Sanctuary status - becoming only the second in the local economy and benefit from growth. Yet voluntary and community sector, structured to deliver London Borough to achieve this. Driving a new Housing the priorities of our sanctuary-seekers, with humanity a serious housing crisis - in terms of availability, we can the and compassion. We want Lambeth to feel like home for everyone - affordability, and safety. This is compounded by providing and we will continue to be a borough that values national policy which stifles both delivery and the suitable refugees, migrants and all those seeking sanctuary, financial context within which housing operates. that it is easier for people who grow up in Lambeth supporting them through loss and trauma and to continue living here. As a major landlord in the working with them to rebuild their lives - safe from Whilst we have seen the delivery of the first new borough, the Council will set out an ambitious violence and persecution. council homes in a generation, we recognise that the improvement plan for its stock including transforming pace of growth has not matched demand and that its housing management and repairs service, SO that is why the Council is committed to accelerating the Lambeth residents have the quality they deserve - delivery of affordable housing with our partners. We and a voice to ensure services work for them. And know at the same time as delivering more homes for we will ensure that housing is at the heart of our social rent, that there is more to do around standards approach to supporting healthy and safe communities and conditions of existing homes, and our relationship working in partnership to tackle homelessness, with residents. To ensure that Lambeth is a place we deliver better standards for private renters, and can all call home, we are committed to refreshing and supporting residents into work. resetting our approach - with residents at the centre. POPCORN","36 I Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 37 Quality housing for Our vision is to ensure everyone has access to a A borough of sanctuary safe and secure home, which is affordable and Lambeth's vision is clear - we want to improve equity local people sustainable. We have committed to increasing the of access to support for all sanctuary-seekers and Lambeth has a proud history as a place of sanctuary, delivery of affordable housing, ensuring that growth raise the voices of people with lived-experience. We hope and opportunity, welcoming refugees from Good quality, affordable housing is the basis of delivers investment in our communities. We will will be led by five core values: Inclusivity, Openness, across the world. This will not end, and we have stability and security for individuals and families. It go our on Participation, Inspiration and Integrity. To drive this renewed our commitment to never turn our back on can provide the foundation of good health, wellbeing to our our forward, we have created the Lambeth Sanctuary and independence, and support people to participate Lambeth, like the rest of the UK, is in the grip of collective Strategy, delivery achieve further this of housing future. in setting affordable forward net-zero commitments options out will housing how be ambition for all in stages Lambeth, and Lambeth sustainability, accelerate protect of life SO those seeking our help by gaining official Borough Forum, a multi-agency group working with the of Sanctuary status - becoming only the second in the local economy and benefit from growth. Yet voluntary and community sector, structured to deliver London Borough to achieve this. Driving a new Housing the priorities of our sanctuary-seekers, with humanity a serious housing crisis - in terms of availability, we can the and compassion. We want Lambeth to feel like home for everyone - affordability, and safety. This is compounded by providing and we will continue to be a borough that values national policy which stifles both delivery and the suitable refugees, migrants and all those seeking sanctuary, financial context within which housing operates. that it is easier for people who grow up in Lambeth supporting them through loss and trauma and to continue living here. As a major landlord in the working with them to rebuild their lives - safe from Whilst we have seen the delivery of the first new borough, the Council will set out an ambitious violence and persecution. council homes in a generation, we recognise that the improvement plan for its stock including transforming pace of growth has not matched demand and that its housing management and repairs service, SO that is why the Council is committed to accelerating the Lambeth residents have the quality they deserve - delivery of affordable housing with our partners. We and a voice to ensure services work for them. And know at the same time as delivering more homes for we will ensure that housing is at the heart of our social rent, that there is more to do around standards approach to supporting healthy and safe communities and conditions of existing homes, and our relationship working in partnership to tackle homelessness, with residents. To ensure that Lambeth is a place we deliver better standards for private renters, and can all call home, we are committed to refreshing and supporting residents into work. resetting our approach - with residents at the centre. POPCORN"
output_mixed_1a_redacted.pdf_ocr_output.csv,25,output_mixed_3_redacted.pdf_ocr_output.csv,3,0.9999999999999997,"Managing Breathing Difficulties WHY DO I FEEL BREATHLESS? It is common for people who have had Covid-19 to feel breathless. Some of your breathing difficulties may not have got better yet. You may be taking quicker, shorter and shallower breaths. You may notice that your shoulders are raised as you tense up and try and take in more air. Breathlessness can also be made worse by anxiety. If you feel anxious and worried about being breathless this can make your muscles tense and cause your heart to beat faster. This can then make you breathe faster and make your breathlessness and anxiety worse. That is why it is important to stay in control of your breathing. Some of the reasons why you still feel breathless are: You may be producing too much mucus (fluid that coats and protects the inside of your airways). You may have a chesty cough. You may be less fit than you used to be because you're not moving about and exercising as much. Covid-19 may have caused some damage to your lungs. Your blood is pooling in the lower part of your body making you feel short of breath when you stand up. You have residual inflammation in your lungs and/or If your breathlessness gets blood vessels. worse suddenly, for no apparent reason, you should You may be anxious. speak to your GP or call 111 Let's take a moment and have a think about what normal breathing should look like. Normal breathing should be something you do without even thinking about it, it should be easy to do and you should breathe in through your nose. When we breathe in this way the air is filtered to remove any bacteria and dust. It's warmed up so it's the right temperature for your lungs and it becomes wet in your nose. Normal breathing should be quiet. Your breath out should be slightly longer than your breath in. The diaphragm is the main muscle that controls your breathing. When we breathe in, the diaphragm pulls your ribcage down, sucking air into your lungs. When you breathe out, the diaphragm relaxes and you let go of the air. Breathing out should require no effort whatsoever. When you don't breathe like this you use up more energy and can get tired easily. Inspiration Expiration Automatic Effortless Thoracic cavity Thoracic cavity expands reduces Quiet Nasal External intercostal External intercostal muscles contract muscles relax Diaphragm Diaphragm contracts Diaphragm relaxes Image Credit: OpenStax College Long Covid Workbook 27","Managing Breathing Difficulties WHY DO I FEEL BREATHLESS? It is common for people who have had Covid-19 to feel breathless. Some of your breathing difficulties may not have got better yet. You may be taking quicker, shorter and shallower breaths. You may notice that your shoulders are raised as you tense up and try and take in more air. Breathlessness can also be made worse by anxiety. If you feel anxious and worried about being breathless this can make your muscles tense and cause your heart to beat faster. This can then make you breathe faster and make your breathlessness and anxiety worse. That is why it is important to stay in control of your breathing. Some of the reasons why you still feel breathless are: You may be producing too much mucus (fluid that coats and protects the inside of your airways). You may have a chesty cough. You may be less fit than you used to be because you're not moving about and exercising as much. Covid-19 may have caused some damage to your lungs. Your blood is pooling in the lower part of your body making you feel short of breath when you stand up. You have residual inflammation in your lungs and/or If your breathlessness gets blood vessels. worse suddenly, for no apparent reason, you should You may be anxious. speak to your GP or call 111 Let's take a moment and have a think about what normal breathing should look like. Normal breathing should be something you do without even thinking about it, it should be easy to do and you should breathe in through your nose. When we breathe in this way the air is filtered to remove any bacteria and dust. It's warmed up so it's the right temperature for your lungs and it becomes wet in your nose. Normal breathing should be quiet. Your breath out should be slightly longer than your breath in. The diaphragm is the main muscle that controls your breathing. When we breathe in, the diaphragm pulls your ribcage down, sucking air into your lungs. When you breathe out, the diaphragm relaxes and you let go of the air. Breathing out should require no effort whatsoever. When you don't breathe like this you use up more energy and can get tired easily. Inspiration Expiration Automatic Effortless Thoracic cavity Thoracic cavity expands reduces Quiet Nasal External intercostal External intercostal muscles contract muscles relax Diaphragm Diaphragm contracts Diaphragm relaxes Image Credit: OpenStax College Long Covid Workbook 27"
output_mixed_1a_redacted.pdf_ocr_output.csv,27,output_mixed_2_redacted.pdf_ocr_output.csv,17,1.0000000000000002,FLIGHT PLAN MCC-H 0153 CST NOTES 77:00 DAP LOAD STATUS (21101) (_1111) :20 :40 S 78:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 79:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 77:00 - 79:00 4/TLC 3-70 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2153 CST NOTES 49:00 DAP LOAD STATUS (21101) ( 1111) :20 :40 S 50:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 51:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 49:00 - 51:00 3/TLC 3-48 FLIGHT PLANNING BRANCH
output_mixed_1a_redacted.pdf_ocr_output.csv,27,output_mixed_4_redacted.pdf_ocr_output.csv,3,1.0000000000000002,FLIGHT PLAN MCC-H 0153 CST NOTES 77:00 DAP LOAD STATUS (21101) (_1111) :20 :40 S 78:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 79:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 77:00 - 79:00 4/TLC 3-70 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2153 CST NOTES 49:00 DAP LOAD STATUS (21101) ( 1111) :20 :40 S 50:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 51:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 49:00 - 51:00 3/TLC 3-48 FLIGHT PLANNING BRANCH
output_mixed_1a_redacted.pdf_ocr_output.csv,27,output_mixed_4_redacted.pdf_ocr_output.csv,12,0.9465422658084628,FLIGHT PLAN MCC-H 0153 CST NOTES 77:00 DAP LOAD STATUS (21101) (_1111) :20 :40 S 78:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 79:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 77:00 - 79:00 4/TLC 3-70 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2353 CST NOTES 27:00 DAP LOAD STATUS (21101) (_ 1111) :20 :40 S T 28:00 REST PERIOD D (8 HOURS) PTC N :20 :40 29:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 27:00 - 29:00 2/TLC 3-27
output_mixed_2_redacted.pdf_ocr_output.csv,2,output_mixed_3_redacted.pdf_ocr_output.csv,28,1.0000000000000002,"Lambeth 2036 OUR FUTURE, OUR LAMBETH UNDERGROUND ROUND NDERGR DIVERSITY THEOLDVIC Lambeth","Lambeth 2036 OUR FUTURE, OUR LAMBETH UNDERGROUND ROUND NDERGR DIVERSITY THEOLDVIC Lambeth"
output_mixed_2_redacted.pdf_ocr_output.csv,4,output_mixed_3_redacted.pdf_ocr_output.csv,11,1.0000000000000004,"26 I Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future impacting lifelong health - this needs to change now. the forefront of Lambeth's partnerships and strategies; Whilst we have an array of programmes underway as highlighted in the Health and Wellbeing Strategy, to clean up Lambeth's air, the work we do with SO it is a place where all people can experience good our partners and local communities will need to health and wellbeing and where healthy life expectancy go further and act more quickly in order to achieve is improved for those groups within the population our objectives. whose outcomes are the poorest. Healthy active lives Central to our collective approach is ensuring that every Lambeth resident has the best start in life. Through our local partnerships, we will develop safe Good health and wellbeing are fundamental to us and secure places for young people and children leading full and rewarding lives and it is our ambition to socialise and develop their personal skills, that Lambeth is a place where people are able and through supporting positive emotional health and supported to have this. wellbeing including helping our most disadvantaged However, we know across Lambeth the benefits young people with access to sports facilities and training programmes. of good physical, mental and social wellbeing are not being felt by everyone. Healthy life expectancy Alongside our vision that all young people have the unfairly differs in different areas of the borough, with best start is that we enable our residents of all ages the poorest communities and those from Black, to live fulfilling and rewarding lives. Our residents must Asian and Multi-Ethnic backgrounds having the worst have access to high-quality health and leisure services outcomes across a wide range of health measures. and by working with our health partners, businesses and by recognising the value of community groups Through our Lambeth Together Care Partnership, in supporting better health, we will focus on the bringing together the NHS, local authority, the prevention of long-term conditions and support voluntary sector and others, we are focussed on those at risk of physical and/or mental health issues improving health and wellbeing in Lambeth and to access the right early help and resources. This reducing inequalities for people in Lambeth through requires a whole systems approach and a focus to an integrated health and care system. We must continue to work collectively and draw on our shared support our most vulnerable by developing inclusive intelligence about the borough, listen to local people and innovative programmes and sports partnerships across health, leisure and a range of activities. As to understand the needs of their communities and build our understanding of what really works to tackle part of this, we will create environments that promote active travel, physical activity and healthy choices. health inequalities. Lambeth is working together in From increasing spaces for people to connect around partnership, with action already underway, connecting their health, as well as their areas and communities to us together and enabling us to address these challenges and better understand the impact of wider improving the availability and consumption of healthy and affordable food in Lambeth, there are remarkable determinants of health such as housing, the economy, solutions happening across the borough to help employment and the environment on local inequalities, people flourish. with a clear focus on prevention. It is through this continued cross-organisational working and civic involvement that we can put health and wellbeing at","26 I Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future impacting lifelong health - this needs to change now. the forefront of Lambeth's partnerships and strategies; Whilst we have an array of programmes underway as highlighted in the Health and Wellbeing Strategy, to clean up Lambeth's air, the work we do with SO it is a place where all people can experience good our partners and local communities will need to health and wellbeing and where healthy life expectancy go further and act more quickly in order to achieve is improved for those groups within the population our objectives. whose outcomes are the poorest. Healthy active lives Central to our collective approach is ensuring that every Lambeth resident has the best start in life. Through our local partnerships, we will develop safe Good health and wellbeing are fundamental to us and secure places for young people and children leading full and rewarding lives and it is our ambition to socialise and develop their personal skills, that Lambeth is a place where people are able and through supporting positive emotional health and supported to have this. wellbeing including helping our most disadvantaged However, we know across Lambeth the benefits young people with access to sports facilities and training programmes. of good physical, mental and social wellbeing are not being felt by everyone. Healthy life expectancy Alongside our vision that all young people have the unfairly differs in different areas of the borough, with best start is that we enable our residents of all ages the poorest communities and those from Black, to live fulfilling and rewarding lives. Our residents must Asian and Multi-Ethnic backgrounds having the worst have access to high-quality health and leisure services outcomes across a wide range of health measures. and by working with our health partners, businesses and by recognising the value of community groups Through our Lambeth Together Care Partnership, in supporting better health, we will focus on the bringing together the NHS, local authority, the prevention of long-term conditions and support voluntary sector and others, we are focussed on those at risk of physical and/or mental health issues improving health and wellbeing in Lambeth and to access the right early help and resources. This reducing inequalities for people in Lambeth through requires a whole systems approach and a focus to an integrated health and care system. We must continue to work collectively and draw on our shared support our most vulnerable by developing inclusive intelligence about the borough, listen to local people and innovative programmes and sports partnerships across health, leisure and a range of activities. As to understand the needs of their communities and build our understanding of what really works to tackle part of this, we will create environments that promote active travel, physical activity and healthy choices. health inequalities. Lambeth is working together in From increasing spaces for people to connect around partnership, with action already underway, connecting their health, as well as their areas and communities to us together and enabling us to address these challenges and better understand the impact of wider improving the availability and consumption of healthy and affordable food in Lambeth, there are remarkable determinants of health such as housing, the economy, solutions happening across the borough to help employment and the environment on local inequalities, people flourish. with a clear focus on prevention. It is through this continued cross-organisational working and civic involvement that we can put health and wellbeing at"
output_mixed_2_redacted.pdf_ocr_output.csv,5,output_mixed_3_redacted.pdf_ocr_output.csv,10,0.9999999999999999,"16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action","16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action"
