image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.665098,0.691212,0.741176,0.70303,Sister City,0ecf87ed97d5
placeholder_image_3.png,4,SIGNATURE,"(0, 0, 0)",0.158,0.77,0.46,0.808,Sheikh signature,25396dc99381
placeholder_image_3.png,4,SIGNATURE,"(0, 0, 0)",0.685,0.77,0.905,0.808,Mayor Brown signature,77be34e66a71
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.80697,0.848235,0.817576,Mohammed bin Butti Al Hamed Lee,3fHMucEijsEd
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.43098,0.356364,0.572549,0.36697,CITY-LONDON,57b5920e0894
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.578824,0.356364,0.701961,0.366667,SISTER CITY,2fe9b925e593
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.652549,0.403333,0.712549,0.41303,London,a13add63c109
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.238824,0.404545,0.322353,0.416364,Sister City,e44f4cb6a23b
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.35098,0.434242,0.433333,0.446667,Sister City,a10f2f8ce044
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.657255,0.481515,0.718431,0.491212,London,f59178730c67
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.610588,0.640909,0.670196,0.650606,London,4c27fb914693
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.323529,0.673333,0.40549,0.685758,Sister City,33cfee79c42e
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.200392,0.721212,0.261176,0.731212,London,5e2fac003cab
placeholder_image_4.png,5,SIGNATURE,"(0, 0, 0)",0.17,0.795,0.44,0.878,Giuliani signature,9d1e47e7033f
placeholder_image_4.png,5,SIGNATURE,"(0, 0, 0)",0.56,0.795,0.84,0.878,Livingstone signature,02e6b4b8734f
placeholder_image_4.png,5,PERSON,"(0, 0, 0)",0.673333,0.878485,0.795686,0.890909,Ken Livingston,n81aR9V3FtrR
placeholder_image_4.png,5,LOCATION,"(0, 0, 0)",0.703529,0.91,0.763529,0.92,London,0af11f7f201f
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.28,0.162,0.715,0.215,Sister City Agreement calligraphic,0f934c67cadd
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.262745,0.500303,0.337647,0.515758,"""Sister City",930265cc70d6
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.295686,0.646364,0.360784,0.657273,Sister Cety,c2e781e97d86
placeholder_image_5.png,6,SIGNATURE,"(0, 0, 0)",0.33,0.7,0.73,0.765,Beverly D Neill signature,579a9c42ded4
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.355,0.757,0.66,0.778,Beverly D Neill,cf983aa62a34
placeholder_image_5.png,6,SIGNATURE,"(0, 0, 0)",0.39,0.775,0.72,0.825,Jorge Zambrano signature,ec31fd239d69
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,Jorge O . Zambrano,QwM5pwbrmvIr
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.526275,0.167576,0.662353,0.179091,SISTER CITIES,e97ddb44850d
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,RICHARD M . DALEY,0vWxVqfOj2ha
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,ZHANG RONGMAO,uyjAU1w5eYfd
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.626275,0.365758,0.694118,0.377576,sister city,32bc013d1962
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,the Honorable Zhang Rongmao,A3VoUzeRpxgk
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,Richard M . Daley,pozln51JZNHp
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.200784,0.444848,0.280392,0.455152,sister cities,5dabc6510367
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.621961,0.490606,0.708235,0.505152,sister cities,0a0ad901c5a6
placeholder_image_6.png,7,SIGNATURE,"(0, 0, 0)",0.178,0.748,0.448,0.82,Richard Daley signature,6fc468388ae2
placeholder_image_6.png,7,SIGNATURE,"(0, 0, 0)",0.558,0.748,0.9,0.82,Zhang Rongmao signature,89f32cea12d8
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.73098,0.820303,0.876471,0.829697,RONGMAO,J9WhgbiqahES
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,RICHARD M,dmqUTXWS8y59
