image,page,label,color,xmin,ymin,xmax,ymax,id,text
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.261314,0.435485,0.342608,0.454515,17de2583f57c,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.483275,0.715182,0.564569,0.734212,9efa1dac0b50,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.411627,0.063909,b82d15ecd72a,SisterCities
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.219745,0.221545,0.301039,0.240576,7a8b322ca680,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.225235,0.237606,0.306137,0.256636,736b314e793b,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.534255,0.299727,0.618294,0.318758,bbba986e7ec7,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.335824,0.638212,0.417510,0.657242,2be3a386bbbb,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.344843,0.670636,0.426137,0.689667,8078b7b597f5,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,EMAIL_ADDRESS,"(0, 0, 0)",0.448627,0.78303,0.647451,0.796061,8Dd6E4PqOKYE,akaplan@sister-cities.org
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.810588,0.783333,0.840392,0.796364,d2ZBIu5SUN20,( 202
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.118039,0.799697,0.188802,0.81,7MnLc3h1MHAu,347-8630
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,4,CUSTOM,"(0, 0, 0)",0.251902,0.524273,0.333588,0.541788,4416c5a9657a,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,4,CUSTOM,"(0, 0, 0)",0.662098,0.688212,0.744176,0.706030,a86c68555471,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,4,CUSTOM,"(0, 0, 0)",0.290000,0.745000,0.480000,0.810000,b18b107bbcff,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,4,CUSTOM,"(0, 0, 0)",0.690000,0.745000,0.900000,0.810000,9d14344f3342,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.80697,0.764314,0.817576,XrVRPFtJJUcG,Mohammed bin Butti Al Hamed Lee
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.730588,0.80697,0.764314,0.816667,b9zWH3p9Qgy6,Lee
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.807273,0.612157,0.817576,49yT5UcahYqm,Mohammed bin Butti Al Hamed
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.412020,0.063909,bafb552ed913,SisterCities
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.575824,0.353364,0.704961,0.369667,992ed1174cfd,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.649549,0.400333,0.715549,0.416030,cc463b908e8a,London
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.235824,0.401545,0.325353,0.419364,ffd49873c542,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.347980,0.431242,0.436333,0.449667,05363e701996,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.654255,0.478515,0.721431,0.494212,17e5a77f4fe7,London
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.607588,0.637909,0.673196,0.653606,b4188f596bc4,London
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.320529,0.670333,0.408490,0.688758,1ff1f99c320e,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.197392,0.718212,0.264176,0.734212,cbd02d2deb14,London
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.080000,0.735000,0.420000,0.880000,05743ac09d8b,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.550000,0.735000,0.960000,0.880000,b05a9320f173,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.232157,0.822424,0.311961,0.892727,9tOQ1OROZG49,Jy W
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.673333,0.878485,0.795686,0.890909,9iDMJ8NIjkgl,Ken Livingston
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,5,CUSTOM,"(0, 0, 0)",0.700529,0.907000,0.766529,0.923000,705998c32b25,London
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,6,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.412020,0.063909,462f2300a3d4,SisterCities
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.179216,0.27697,0.216078,0.292727,bBXArHdGWN5q,Tas
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.718431,0.552727,erkEXmuKEocq,patel cea
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.672157,0.552727,7W4lnmUEIYOO,a patel
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.7,0.533636,0.718431,0.552727,ViSQuroNJy0B,cea
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.489804,0.574545,0.541569,0.593636,eJgKAVXWqVCJ,se Digger
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,6,CUSTOM,"(0, 0, 0)",0.520000,0.690000,0.860000,0.780000,75a82cc027aa,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,6,CUSTOM,"(0, 0, 0)",0.520000,0.780000,0.860000,0.890000,84f1647ef594,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,3CDqgoSGEdSe,Jorge O . Zambrano
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,7,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.412020,0.063909,3845ef711c9d,SisterCities
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,nC1dT6AimEp2,RICHARD M . DALEY
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,moxrKSNMqeNh,ZHANG RONGMAO
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,7,CUSTOM,"(0, 0, 0)",0.623275,0.362758,0.697118,0.380576,bcd658ac7f53,Sister City
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,VZfW9JRhylJ7,the Honorable Zhang Rongmao
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,gkMe8gxqzGtX,Richard M . Daley
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,7,CUSTOM,"(0, 0, 0)",0.120000,0.800000,0.460000,0.920000,a60f9f139ef9,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_2.png,7,CUSTOM,"(0, 0, 0)",0.550000,0.800000,0.920000,0.920000,fbf4b9e80fc2,SIGNATURE
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.792157,0.820303,0.876471,0.829697,b44IyUlPUuYK,RONGMAO
/home/user/app/input/c504b019/74bedff5a5284893b8e0adb4f024638b_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,IyD6bHD8UigJ,RICHARD M
