image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.219745,0.221545,0.301039,0.240576,Sister City,29c1530cecf2
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.225235,0.237606,0.306137,0.256636,Sister City,05f9f67e2cb7
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.534255,0.299727,0.618294,0.318758,Sister City,e85cb42d3fae
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.564451,0.377606,0.665353,0.393909,Sister Cities,e6abd1f8b998
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.543667,0.576697,0.644176,0.593303,Sister Cities,e263262ac763
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.335824,0.638212,0.41751,0.657242,Sister City,45b5ce7fa0ce
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.344843,0.670636,0.426137,0.689667,Sister City,9d4b934e038f
placeholder_image_2.png,3,EMAIL_ADDRESS,"(0, 0, 0)",0.448627,0.78303,0.647451,0.796061,akaplan@sister-cities.org,8Dd6E4PqOKYE
placeholder_image_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.810588,0.783333,0.840392,0.796364,( 202,d2ZBIu5SUN20
placeholder_image_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.118039,0.799697,0.188802,0.81,347-8630,7MnLc3h1MHAu
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.335431,0.391545,0.507314,0.409061,Sister Cities,cc11bbfab41e
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.528373,0.523061,0.620647,0.538758,Sister Cities,07ede9e9a2f1
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.251902,0.524273,0.333588,0.541788,Sister City,cecc8856f9b4
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.424059,0.674273,0.516725,0.68997,Sister Cities,ce9ddc7ed6b6
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.662098,0.688212,0.744176,0.70603,Sister City,04c65f363926
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.3,0.755,0.47,0.8,SIGNATURE,d5566458d92b
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.7,0.755,0.9,0.8,SIGNATURE,d35ea59027d6
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.80697,0.764314,0.817576,Mohammed bin Butti Al Hamed Lee,XrVRPFtJJUcG
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.730588,0.80697,0.764314,0.816667,Lee,b9zWH3p9Qgy6
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.807273,0.612157,0.817576,Mohammed bin Butti Al Hamed,49yT5UcahYqm
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.41202,0.063909,SisterCities,3236aea2ecce
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.575824,0.353364,0.704961,0.369667,Sister City,052d3bcb983e
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.649549,0.400333,0.715549,0.41603,London,cc463b908e8a
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.235824,0.401545,0.325353,0.419364,Sister City,5f3c6c84bdac
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.34798,0.431242,0.436333,0.449667,Sister City,3b85f48ecd8d
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.654255,0.478515,0.721431,0.494212,London,17e5a77f4fe7
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.607588,0.637909,0.673196,0.653606,London,b4188f596bc4
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.320529,0.670333,0.40849,0.688758,Sister City,20111aaed39f
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.197392,0.718212,0.264176,0.734212,London,cbd02d2deb14
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.05,0.755,0.3,0.84,SIGNATURE,f63c28d47d94
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.58,0.755,0.95,0.84,SIGNATURE,72bcef85daeb
placeholder_image_4.png,5,PERSON,"(0, 0, 0)",0.232157,0.822424,0.311961,0.892727,Jy W,9tOQ1OROZG49
placeholder_image_4.png,5,PERSON,"(0, 0, 0)",0.673333,0.878485,0.795686,0.890909,Ken Livingston,9iDMJ8NIjkgl
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.700529,0.907,0.766529,0.923,London,705998c32b25
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.41202,0.063909,SisterCities,803755ffa3bd
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.179216,0.27697,0.216078,0.292727,Tas,bBXArHdGWN5q
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.259745,0.497303,0.340647,0.518758,Sister City,71c18a455e29
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.718431,0.552727,patel cea,erkEXmuKEocq
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.672157,0.552727,a patel,7W4lnmUEIYOO
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.7,0.533636,0.718431,0.552727,cea,ViSQuroNJy0B
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.489804,0.574545,0.541569,0.593636,se Digger,eJgKAVXWqVCJ
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.56,0.7,0.88,0.77,SIGNATURE,5ec271942254
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.56,0.77,0.88,0.84,SIGNATURE,6bc41a34bf82
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,Jorge O . Zambrano,3CDqgoSGEdSe
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.167196,0.030939,0.41202,0.063909,SisterCities,9295bcad03a7
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.523275,0.164576,0.665353,0.182091,Sister Cities,ec6976cff036
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,RICHARD M . DALEY,nC1dT6AimEp2
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,ZHANG RONGMAO,moxrKSNMqeNh
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.623275,0.362758,0.697118,0.380576,Sister City,14081ad365e2
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,the Honorable Zhang Rongmao,VZfW9JRhylJ7
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,Richard M . Daley,gkMe8gxqzGtX
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.197784,0.441848,0.283392,0.458152,Sister Cities,2b43c20f8e85
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.618961,0.487606,0.711235,0.508152,Sister Cities,b30b4eebfa62
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.08,0.77,0.47,0.86,SIGNATURE,db09c00db65a
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.52,0.77,0.92,0.86,SIGNATURE,d189e49b1c56
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.792157,0.820303,0.876471,0.829697,RONGMAO,b44IyUlPUuYK
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,RICHARD M,IyD6bHD8UigJ
